,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA
90,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,90,23,6,0,4.1,0.83,64.62,17.14
91,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,91,14,3,0,4.71,0.83,64.62,17.14
92,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,92,15,4,0,4.93,0.83,64.62,17.14
93,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,93,16,4,0,6.24,0.83,64.62,17.14
94,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,94,12,2,0,6.27,0.83,64.62,17.14
95,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,95,23,5,0,5.36,0.83,64.62,17.14
96,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,96,24,5,0,4.91,0.83,64.62,17.14
97,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,97,24,6,0,4.5,0.83,64.62,17.14
98,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,98,25,5,0,4.86,0.83,64.62,17.14
99,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,99,15,3,0,4.69,0.83,64.62,17.14
100,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,100,25,6,0,4.7,0.83,64.62,17.14
101,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,101,16,3,0,3.85,0.83,64.62,17.14
102,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,102,17,3,0,4.74,0.83,64.62,17.14
103,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,103,26,6,0,5.22,0.83,64.62,17.14
104,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,104,18,3,0,6.21,0.83,64.62,17.14
105,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,105,26,5,0,4.45,0.83,64.62,17.14
106,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,106,27,5,0,3.95,0.83,64.62,17.14
107,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,107,27,6,0,4.15,0.83,64.62,17.14
108,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,108,28,6,0,3.58,0.83,64.62,17.14
109,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,109,28,5,0,5.28,0.83,64.62,17.14
110,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,110,3,0,0,4.84,0.83,64.62,17.14
111,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,111,7,1,0,3.58,0.83,64.62,17.14
112,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,112,17,4,0,6.96,0.83,64.62,17.14
113,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,113,29,5,0,4.09,0.83,64.62,17.14
114,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,114,8,1,0,5.52,0.83,64.62,17.14
115,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,115,18,4,0,4.87,0.83,64.62,17.14
116,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,116,29,6,0,4.23,0.83,64.62,17.14
117,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,117,30,6,0,4.45,0.83,64.62,17.14
118,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,118,19,3,0,5.84,0.83,64.62,17.14
119,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,119,31,6,0,5.19,0.83,64.62,17.14
120,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,120,19,4,0,6.13,0.83,64.62,17.14
121,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,121,13,2,0,5.73,0.83,64.62,17.14
122,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,122,32,6,0,5.08,0.83,64.62,17.14
123,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,123,30,5,0,4.54,0.83,64.62,17.14
124,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,124,20,4,0,4.59,0.83,64.62,17.14
125,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,125,4,0,0,4.78,0.83,64.62,17.14
126,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,126,33,6,0,5.1,0.83,64.62,17.14
127,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,127,14,2,0,4.33,0.83,64.62,17.14
128,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,128,34,6,0,5.49,0.83,64.62,17.14
129,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,129,21,4,0,5.88,0.83,64.62,17.14
130,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,130,22,4,0,5.19,0.83,64.62,17.14
131,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,131,35,6,0,5.47,0.83,64.62,17.14
132,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,132,31,5,0,4.97,0.83,64.62,17.14
133,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,133,36,6,0,6.11,0.83,64.62,17.14
134,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,134,15,2,0,5.42,0.83,64.62,17.14
135,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,135,16,2,0,7.34,0.83,64.62,17.14
136,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,136,32,5,0,4.0600000000000005,0.83,64.62,17.14
137,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,137,23,4,0,5.76,0.83,64.62,17.14
138,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,138,24,4,0,6.59,0.83,64.62,17.14
139,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,139,20,3,0,5.45,0.83,64.62,17.14
140,4,1,Discount,"{'DISCOUNT': 0.83, 'HORIZON': 64.62, 'BETA': 17.14}",65,140,37,6,0,4.68,0.83,64.62,17.14
0,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,0,1,6,0,3.8899999999999997,0.92,40.52,6.04
1,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,1,1,2,0,4.8,0.92,40.52,6.04
2,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,2,2,6,0,3.7199999999999998,0.92,40.52,6.04
3,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,3,2,2,0,4.43,0.92,40.52,6.04
4,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,4,1,5,2,10.45,0.92,40.52,6.04
5,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,5,1,1,0,3.9299999999999997,0.92,40.52,6.04
6,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,6,1,3,0,6.65,0.92,40.52,6.04
7,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,7,3,2,2,12.120000000000001,0.92,40.52,6.04
8,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,8,2,5,2,11.89,0.92,40.52,6.04
9,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,9,4,2,0,5.55,0.92,40.52,6.04
10,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,10,1,0,0,4.29,0.92,40.52,6.04
11,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,11,3,5,2,11.56,0.92,40.52,6.04
12,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,12,3,6,0,6.02,0.92,40.52,6.04
13,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,13,2,3,0,3.8600000000000003,0.92,40.52,6.04
14,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,14,4,5,2,12.76,0.92,40.52,6.04
15,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,15,5,5,1,-0.30000000000000004,0.92,40.52,6.04
16,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,16,1,4,2,11.72,0.92,40.52,6.04
17,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,17,4,6,2,11.02,0.92,40.52,6.04
18,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,18,5,2,0,4.77,0.92,40.52,6.04
19,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,19,3,3,0,4.96,0.92,40.52,6.04
20,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,20,2,4,0,5.5,0.92,40.52,6.04
21,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,21,5,6,2,11.81,0.92,40.52,6.04
22,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,22,6,6,0,3.94,0.92,40.52,6.04
23,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,23,3,4,0,5.2,0.92,40.52,6.04
24,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,24,7,6,0,5.08,0.92,40.52,6.04
25,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,25,8,6,0,6.02,0.92,40.52,6.04
26,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,26,4,4,0,6.78,0.92,40.52,6.04
27,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,27,2,1,0,5.03,0.92,40.52,6.04
28,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,28,2,0,0,4.92,0.92,40.52,6.04
29,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,29,5,4,0,4.46,0.92,40.52,6.04
30,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,30,9,6,0,4.47,0.92,40.52,6.04
31,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,31,6,5,1,0.87,0.92,40.52,6.04
32,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,32,3,1,0,4.69,0.92,40.52,6.04
33,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,33,7,5,1,-0.41999999999999993,0.92,40.52,6.04
34,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,34,6,4,0,4.84,0.92,40.52,6.04
35,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,35,7,4,0,2.55,0.92,40.52,6.04
36,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,36,10,6,0,4.3,0.92,40.52,6.04
37,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,37,4,3,0,4.82,0.92,40.52,6.04
38,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,38,8,5,1,1.0,0.92,40.52,6.04
39,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,39,11,6,0,4.48,0.92,40.52,6.04
40,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,40,5,3,0,6.46,0.92,40.52,6.04
41,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,41,6,2,0,5.34,0.92,40.52,6.04
42,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,42,8,4,0,5.5,0.92,40.52,6.04
43,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,43,12,6,2,11.91,0.92,40.52,6.04
44,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,44,9,5,1,1.04,0.92,40.52,6.04
45,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,45,9,4,0,5.02,0.92,40.52,6.04
46,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,46,13,6,2,10.44,0.92,40.52,6.04
47,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,47,7,2,0,6.46,0.92,40.52,6.04
48,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,48,10,5,1,2.27,0.92,40.52,6.04
49,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,49,14,6,1,0.28,0.92,40.52,6.04
50,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,50,11,5,1,1.38,0.92,40.52,6.04
51,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,51,15,6,1,-0.30000000000000004,0.92,40.52,6.04
52,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,52,12,5,1,3.05,0.92,40.52,6.04
53,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,53,13,5,1,0.030000000000000027,0.92,40.52,6.04
54,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,54,8,2,0,4.48,0.92,40.52,6.04
55,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,55,6,3,0,4.68,0.92,40.52,6.04
56,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,56,10,4,0,5.88,0.92,40.52,6.04
57,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,57,4,1,0,4.28,0.92,40.52,6.04
58,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,58,11,4,0,3.13,0.92,40.52,6.04
59,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,59,16,6,1,2.44,0.92,40.52,6.04
60,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,60,14,5,1,0.38,0.92,40.52,6.04
61,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,61,7,3,0,4.49,0.92,40.52,6.04
62,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,62,17,6,1,2.74,0.92,40.52,6.04
63,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,63,15,5,1,1.08,0.92,40.52,6.04
64,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,64,8,3,0,6.59,0.92,40.52,6.04
65,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,65,9,3,0,6.25,0.92,40.52,6.04
66,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,66,16,5,1,-0.5,0.92,40.52,6.04
67,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,67,18,6,1,0.5800000000000001,0.92,40.52,6.04
68,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,68,10,3,0,6.39,0.92,40.52,6.04
69,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,69,12,4,0,4.64,0.92,40.52,6.04
70,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,70,19,6,1,1.45,0.92,40.52,6.04
71,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,71,20,6,1,2.1799999999999997,0.92,40.52,6.04
72,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,72,5,1,0,5.7,0.92,40.52,6.04
73,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,73,17,5,1,2.41,0.92,40.52,6.04
74,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,74,6,1,0,4.65,0.92,40.52,6.04
75,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,75,13,4,0,5.49,0.92,40.52,6.04
76,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,76,18,5,1,1.92,0.92,40.52,6.04
77,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,77,21,6,1,-0.33000000000000007,0.92,40.52,6.04
78,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,78,14,4,0,4.62,0.92,40.52,6.04
79,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,79,22,6,1,-0.1100000000000001,0.92,40.52,6.04
80,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,80,19,5,1,-0.49,0.92,40.52,6.04
81,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,81,7,1,0,6.21,0.92,40.52,6.04
82,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,82,11,3,0,5.72,0.92,40.52,6.04
83,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,83,12,3,2,10.26,0.92,40.52,6.04
84,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,84,15,4,0,5.61,0.92,40.52,6.04
85,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,85,3,0,0,4.09,0.92,40.52,6.04
86,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,86,4,0,0,3.7,0.92,40.52,6.04
87,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,87,16,4,0,3.99,0.92,40.52,6.04
88,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,88,23,6,1,1.2,0.92,40.52,6.04
89,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,89,24,6,1,-0.010000000000000009,0.92,40.52,6.04
90,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,90,25,6,1,1.6400000000000001,0.92,40.52,6.04
91,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,91,17,4,0,5.36,0.92,40.52,6.04
92,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,92,26,6,1,1.6,0.92,40.52,6.04
93,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,93,27,6,1,1.15,0.92,40.52,6.04
94,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,94,9,2,0,4.11,0.92,40.52,6.04
95,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,95,28,6,1,3.12,0.92,40.52,6.04
96,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,96,18,4,0,5.63,0.92,40.52,6.04
97,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,97,13,3,0,2.89,0.92,40.52,6.04
98,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,98,29,6,1,0.14,0.92,40.52,6.04
99,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,99,20,5,1,0.5700000000000001,0.92,40.52,6.04
100,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,100,10,2,0,4.88,0.92,40.52,6.04
101,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,101,21,5,1,0.17000000000000004,0.92,40.52,6.04
102,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,102,22,5,1,1.32,0.92,40.52,6.04
103,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,103,23,5,1,1.28,0.92,40.52,6.04
104,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,104,11,2,0,5.9,0.92,40.52,6.04
105,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,105,24,5,1,-0.99,0.92,40.52,6.04
106,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,106,19,4,0,4.47,0.92,40.52,6.04
107,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,107,25,5,1,1.81,0.92,40.52,6.04
108,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,108,14,3,0,5.41,0.92,40.52,6.04
109,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,109,12,2,0,2.49,0.92,40.52,6.04
110,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,110,30,6,1,0.41000000000000003,0.92,40.52,6.04
111,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,111,26,5,1,0.5800000000000001,0.92,40.52,6.04
112,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,112,13,2,0,4.79,0.92,40.52,6.04
113,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,113,15,3,0,5.85,0.92,40.52,6.04
114,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,114,31,6,1,-0.43999999999999995,0.92,40.52,6.04
115,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,115,20,4,0,5.88,0.92,40.52,6.04
116,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,116,14,2,0,5.85,0.92,40.52,6.04
117,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,117,8,1,0,5.62,0.92,40.52,6.04
118,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,118,16,3,0,3.98,0.92,40.52,6.04
119,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,119,21,4,0,5.53,0.92,40.52,6.04
120,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,120,22,4,0,4.8,0.92,40.52,6.04
121,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,121,17,3,0,4.68,0.92,40.52,6.04
122,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,122,27,5,1,0.36,0.92,40.52,6.04
123,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,123,32,6,1,-0.26,0.92,40.52,6.04
124,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,124,23,4,0,4.84,0.92,40.52,6.04
125,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,125,28,5,1,-0.53,0.92,40.52,6.04
126,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,126,24,4,0,5.13,0.92,40.52,6.04
127,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 40.52, 'BETA': 6.04}",66,127,18,3,0,4.78,0.92,40.52,6.04
