,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA,occ
43,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,43,6,0,5.66,0.79,75.7,11.01,36
44,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,44,2,0,5.78,0.79,75.7,11.01,16
45,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,45,6,0,5.73,0.79,75.7,11.01,36
46,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,46,6,0,6.26,0.79,75.7,11.01,36
47,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,47,5,0,5.45,0.79,75.7,11.01,32
48,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,48,2,0,6.37,0.79,75.7,11.01,16
49,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,49,3,0,6.24,0.79,75.7,11.01,20
50,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,50,3,0,5.65,0.79,75.7,11.01,20
51,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,51,4,0,5.76,0.79,75.7,11.01,24
52,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,52,4,0,5.32,0.79,75.7,11.01,24
53,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,53,5,0,5.63,0.79,75.7,11.01,32
54,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,54,6,0,5.88,0.79,75.7,11.01,36
55,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,55,3,0,5.37,0.79,75.7,11.01,20
56,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,56,3,0,5.51,0.79,75.7,11.01,20
57,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,57,4,0,5.62,0.79,75.7,11.01,24
58,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,58,4,0,6.5600000000000005,0.79,75.7,11.01,24
59,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,59,1,0,7.32,0.79,75.7,11.01,8
60,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,60,3,0,5.88,0.79,75.7,11.01,20
61,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,61,2,0,6.46,0.79,75.7,11.01,16
62,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,62,6,0,6.11,0.79,75.7,11.01,36
63,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,63,5,0,6.2,0.79,75.7,11.01,32
64,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,64,5,0,6.28,0.79,75.7,11.01,32
65,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,65,6,0,5.5600000000000005,0.79,75.7,11.01,36
66,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,66,6,0,6.5,0.79,75.7,11.01,36
67,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,67,6,0,6.6899999999999995,0.79,75.7,11.01,36
68,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,68,5,0,5.79,0.79,75.7,11.01,32
69,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,69,5,0,5.7,0.79,75.7,11.01,32
70,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,70,6,0,5.93,0.79,75.7,11.01,36
71,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,71,2,0,6.22,0.79,75.7,11.01,16
72,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,72,6,0,5.67,0.79,75.7,11.01,36
73,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,73,3,0,5.99,0.79,75.7,11.01,20
74,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,74,1,0,6.57,0.79,75.7,11.01,8
75,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,75,5,0,6.13,0.79,75.7,11.01,32
76,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,76,2,0,5.37,0.79,75.7,11.01,16
77,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,77,6,0,5.93,0.79,75.7,11.01,36
78,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,78,5,0,6.67,0.79,75.7,11.01,32
79,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,79,6,0,5.98,0.79,75.7,11.01,36
80,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,80,4,0,6.73,0.79,75.7,11.01,24
81,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,81,6,0,5.77,0.79,75.7,11.01,36
82,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,82,5,0,5.29,0.79,75.7,11.01,32
83,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,83,6,0,5.7,0.79,75.7,11.01,36
84,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,84,4,0,6.27,0.79,75.7,11.01,24
85,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,85,4,0,5.59,0.79,75.7,11.01,24
86,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,86,3,0,6.01,0.79,75.7,11.01,20
87,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,87,3,0,6.2,0.79,75.7,11.01,20
88,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,88,6,0,6.14,0.79,75.7,11.01,36
89,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,89,2,0,6.36,0.79,75.7,11.01,16
90,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,90,3,0,5.84,0.79,75.7,11.01,20
91,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,91,3,0,5.59,0.79,75.7,11.01,20
92,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,92,5,0,6.32,0.79,75.7,11.01,32
93,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,93,5,0,6.47,0.79,75.7,11.01,32
94,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,94,4,0,6.26,0.79,75.7,11.01,24
95,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,95,4,0,5.92,0.79,75.7,11.01,24
96,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,96,1,0,6.64,0.79,75.7,11.01,8
97,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,97,5,0,6.52,0.79,75.7,11.01,32
98,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,98,3,0,5.66,0.79,75.7,11.01,20
99,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,99,2,0,5.73,0.79,75.7,11.01,16
100,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,100,5,0,5.65,0.79,75.7,11.01,32
101,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,101,6,0,5.87,0.79,75.7,11.01,36
102,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,102,2,0,5.5,0.79,75.7,11.01,16
103,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,103,3,0,6.02,0.79,75.7,11.01,20
104,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,104,5,0,5.37,0.79,75.7,11.01,32
105,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,105,5,0,5.48,0.79,75.7,11.01,32
106,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,106,4,0,5.91,0.79,75.7,11.01,24
107,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,107,4,0,6.21,0.79,75.7,11.01,24
108,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,108,6,0,6.7,0.79,75.7,11.01,36
109,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,109,1,0,5.83,0.79,75.7,11.01,8
110,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,110,0,0,7.13,0.79,75.7,11.01,4
111,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,111,1,0,7.17,0.79,75.7,11.01,8
112,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,112,6,0,6.18,0.79,75.7,11.01,36
113,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,113,6,0,5.68,0.79,75.7,11.01,36
114,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,114,5,0,6.15,0.79,75.7,11.01,32
115,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,115,5,0,6.48,0.79,75.7,11.01,32
116,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,116,5,0,5.6,0.79,75.7,11.01,32
117,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,117,5,0,6.47,0.79,75.7,11.01,32
118,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,118,6,0,5.57,0.79,75.7,11.01,36
119,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,119,3,0,5.93,0.79,75.7,11.01,20
120,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,120,3,0,5.77,0.79,75.7,11.01,20
121,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,121,2,0,5.5,0.79,75.7,11.01,16
122,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,122,2,0,5.88,0.79,75.7,11.01,16
123,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,123,6,0,6.18,0.79,75.7,11.01,36
124,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,124,4,0,5.37,0.79,75.7,11.01,24
125,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,125,6,0,5.44,0.79,75.7,11.01,36
126,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,126,6,0,5.58,0.79,75.7,11.01,36
127,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,127,6,0,6.47,0.79,75.7,11.01,36
128,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,128,5,0,5.83,0.79,75.7,11.01,32
129,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,129,2,0,5.26,0.79,75.7,11.01,16
130,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,130,5,0,5.88,0.79,75.7,11.01,32
131,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,131,6,0,5.95,0.79,75.7,11.01,36
132,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,132,4,0,6.16,0.79,75.7,11.01,24
133,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,133,4,0,6.4399999999999995,0.79,75.7,11.01,24
134,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,134,0,0,5.98,0.79,75.7,11.01,4
135,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,135,5,0,6.8100000000000005,0.79,75.7,11.01,32
136,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,136,6,0,6.3,0.79,75.7,11.01,36
137,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,137,3,0,5.83,0.79,75.7,11.01,20
138,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,138,4,0,5.95,0.79,75.7,11.01,24
139,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,139,6,0,5.85,0.79,75.7,11.01,36
140,4,1,Discount,"{'DISCOUNT': 0.79, 'HORIZON': 75.7, 'BETA': 11.01}",6,140,4,0,5.87,0.79,75.7,11.01,24
0,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,0,6,0,6.26,0.78,84.07,15.1,36
1,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,1,5,0,5.43,0.78,84.07,15.1,32
2,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,2,5,0,6.28,0.78,84.07,15.1,32
3,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,3,3,0,6.11,0.78,84.07,15.1,20
4,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,4,2,0,6.23,0.78,84.07,15.1,16
5,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,5,3,0,6.41,0.78,84.07,15.1,20
6,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,6,4,0,6.25,0.78,84.07,15.1,24
7,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,7,6,0,5.8100000000000005,0.78,84.07,15.1,36
8,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,8,5,0,6.96,0.78,84.07,15.1,32
9,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,9,5,0,5.43,0.78,84.07,15.1,32
10,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,10,6,0,6.2,0.78,84.07,15.1,36
11,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,11,5,0,6.49,0.78,84.07,15.1,32
12,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,12,6,0,5.96,0.78,84.07,15.1,36
13,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,13,2,0,5.6,0.78,84.07,15.1,16
14,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,14,2,0,7.58,0.78,84.07,15.1,16
15,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,15,3,0,6.54,0.78,84.07,15.1,20
16,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,16,4,0,4.92,0.78,84.07,15.1,24
17,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,17,5,0,7.12,0.78,84.07,15.1,32
18,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,18,4,0,6.14,0.78,84.07,15.1,24
19,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,19,4,0,6.41,0.78,84.07,15.1,24
20,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,20,2,0,5.52,0.78,84.07,15.1,16
21,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,21,4,0,5.33,0.78,84.07,15.1,24
22,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,22,3,0,5.79,0.78,84.07,15.1,20
23,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,23,6,0,6.05,0.78,84.07,15.1,36
24,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,24,1,0,6.01,0.78,84.07,15.1,8
25,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,25,2,0,6.37,0.78,84.07,15.1,16
26,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,26,5,0,6.14,0.78,84.07,15.1,32
27,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,27,0,0,5.25,0.78,84.07,15.1,4
28,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,28,5,0,6.33,0.78,84.07,15.1,32
29,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,29,4,0,5.76,0.78,84.07,15.1,24
30,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,30,6,0,6.6,0.78,84.07,15.1,36
31,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,31,3,0,5.9,0.78,84.07,15.1,20
32,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,32,6,0,6.63,0.78,84.07,15.1,36
33,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,33,1,0,6.05,0.78,84.07,15.1,8
34,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,34,6,0,6.55,0.78,84.07,15.1,36
35,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,35,5,0,5.96,0.78,84.07,15.1,32
36,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,36,6,0,6.6899999999999995,0.78,84.07,15.1,36
37,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,37,6,0,6.62,0.78,84.07,15.1,36
38,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,38,2,0,5.91,0.78,84.07,15.1,16
39,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,39,5,0,6.03,0.78,84.07,15.1,32
40,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,40,1,0,6.11,0.78,84.07,15.1,8
41,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,41,5,0,6.88,0.78,84.07,15.1,32
42,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,42,4,0,5.34,0.78,84.07,15.1,24
43,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,43,5,0,5.75,0.78,84.07,15.1,32
44,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,44,6,0,6.24,0.78,84.07,15.1,36
45,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,45,4,0,5.84,0.78,84.07,15.1,24
46,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,46,3,0,5.9,0.78,84.07,15.1,20
47,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,47,2,0,5.51,0.78,84.07,15.1,16
48,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,48,4,0,6.0,0.78,84.07,15.1,24
49,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,49,4,0,5.66,0.78,84.07,15.1,24
50,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,50,6,0,6.21,0.78,84.07,15.1,36
51,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,51,2,0,5.91,0.78,84.07,15.1,16
52,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,52,0,0,6.14,0.78,84.07,15.1,4
53,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,53,5,0,7.13,0.78,84.07,15.1,32
54,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,54,6,0,4.86,0.78,84.07,15.1,36
55,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,55,5,0,5.51,0.78,84.07,15.1,32
56,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,56,3,0,6.73,0.78,84.07,15.1,20
57,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,57,6,0,6.55,0.78,84.07,15.1,36
58,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,58,6,0,5.43,0.78,84.07,15.1,36
59,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,59,6,0,6.09,0.78,84.07,15.1,36
60,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,60,1,0,6.29,0.78,84.07,15.1,8
61,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,61,6,0,5.51,0.78,84.07,15.1,36
62,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,62,5,0,6.82,0.78,84.07,15.1,32
63,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,63,3,0,6.17,0.78,84.07,15.1,20
64,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,64,3,0,6.57,0.78,84.07,15.1,20
65,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,65,6,0,5.44,0.78,84.07,15.1,36
66,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,66,6,0,5.77,0.78,84.07,15.1,36
67,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,67,4,0,5.88,0.78,84.07,15.1,24
68,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,68,5,0,6.5600000000000005,0.78,84.07,15.1,32
69,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,69,4,0,5.49,0.78,84.07,15.1,24
70,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,70,3,0,5.49,0.78,84.07,15.1,20
71,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,71,3,0,5.22,0.78,84.07,15.1,20
72,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,72,3,0,5.89,0.78,84.07,15.1,20
73,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,73,6,0,6.38,0.78,84.07,15.1,36
74,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,74,5,0,5.73,0.78,84.07,15.1,32
75,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,75,6,0,6.33,0.78,84.07,15.1,36
76,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,76,4,0,6.42,0.78,84.07,15.1,24
77,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,77,4,0,5.44,0.78,84.07,15.1,24
78,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,78,2,0,6.09,0.78,84.07,15.1,16
79,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,79,5,0,6.9399999999999995,0.78,84.07,15.1,32
80,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,80,6,0,6.74,0.78,84.07,15.1,36
81,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 84.07, 'BETA': 15.1}",7,81,6,0,6.22,0.78,84.07,15.1,36
