,n_locks,simulation,model,participant,trial,symbol,action,time
10,4,1,Discount,30,10,2,0,1.6800000000000002
11,4,1,Discount,30,11,6,0,1.58
12,4,1,Discount,30,12,2,0,1.01
13,4,1,Discount,30,13,5,0,2.1399999999999997
14,4,1,Discount,30,14,5,0,1.85
15,4,1,Discount,30,15,0,0,1.56
16,4,1,Discount,30,16,0,0,2.44
17,4,1,Discount,30,17,6,0,2.48
18,4,1,Discount,30,18,1,0,2.1
19,4,1,Discount,30,19,1,0,2.77
20,4,1,Discount,30,20,7,0,2.0300000000000002
21,4,1,Discount,30,21,4,0,2.26
22,4,1,Discount,30,22,3,0,1.87
23,4,1,Discount,30,23,4,0,2.38
24,4,1,Discount,30,24,0,0,0.91
25,4,1,Discount,30,25,4,0,2.3899999999999997
26,4,1,Discount,30,26,7,0,1.92
27,4,1,Discount,30,27,1,0,2.1399999999999997
28,4,1,Discount,30,28,0,0,2.63
29,4,1,Discount,30,29,3,0,2.41
30,4,1,Discount,30,30,0,0,2.1
31,4,1,Discount,30,31,2,0,2.5300000000000002
32,4,1,Discount,30,32,1,0,2.0700000000000003
33,4,1,Discount,30,33,0,0,1.3900000000000001
34,4,1,Discount,30,34,4,0,2.2199999999999998
35,4,1,Discount,30,35,2,0,2.0
36,4,1,Discount,30,36,3,0,1.38
37,4,1,Discount,30,37,2,0,1.18
38,4,1,Discount,30,38,0,0,1.8199999999999998
39,4,1,Discount,30,39,0,0,1.95
40,4,1,Discount,30,40,3,0,2.0300000000000002
41,4,1,Discount,30,41,1,0,2.38
42,4,1,Discount,30,42,2,0,2.17
43,4,1,Discount,30,43,4,0,1.9100000000000001
44,4,1,Discount,30,44,3,0,1.77
45,4,1,Discount,30,45,0,0,1.02
46,4,1,Discount,30,46,0,0,1.46
47,4,1,Discount,30,47,5,0,1.9100000000000001
48,4,1,Discount,30,48,4,0,3.12
49,4,1,Discount,30,49,1,0,2.08
50,4,1,Discount,30,50,6,0,1.75
51,4,1,Discount,30,51,1,0,2.0700000000000003
52,4,1,Discount,30,52,0,0,2.23
53,4,1,Discount,30,53,4,0,2.99
54,4,1,Discount,30,54,6,0,2.31
55,4,1,Discount,30,55,1,0,2.08
56,4,1,Discount,30,56,3,0,1.06
57,4,1,Discount,30,57,6,0,1.4
58,4,1,Discount,30,58,5,0,2.51
59,4,1,Discount,30,59,1,0,2.2800000000000002
60,4,1,Discount,30,60,5,0,1.96
61,4,1,Discount,30,61,2,0,1.72
62,4,1,Discount,30,62,7,0,1.9100000000000001
63,4,1,Discount,30,63,7,0,1.95
64,4,1,Discount,30,64,2,0,1.35
0,4,1,Discount,31,0,7,0,1.43
1,4,1,Discount,31,1,0,0,3.01
2,4,1,Discount,31,2,6,0,2.71
3,4,1,Discount,31,3,7,0,2.6399999999999997
4,4,1,Discount,31,4,6,0,2.38
5,4,1,Discount,31,5,5,0,2.48
6,4,1,Discount,31,6,3,0,1.81
7,4,1,Discount,31,7,1,0,2.33
8,4,1,Discount,31,8,1,0,2.29
9,4,1,Discount,31,9,7,0,2.4299999999999997
10,4,1,Discount,31,10,1,0,1.8
11,4,1,Discount,31,11,0,0,2.0300000000000002
12,4,1,Discount,31,12,4,0,2.12
13,4,1,Discount,31,13,3,0,2.2800000000000002
14,4,1,Discount,31,14,3,0,2.06
15,4,1,Discount,31,15,6,2,10.08
16,4,1,Discount,31,16,0,0,2.01
17,4,1,Discount,31,17,4,0,2.23
18,4,1,Discount,31,18,5,0,1.49
19,4,1,Discount,31,19,2,0,1.6800000000000002
20,4,1,Discount,31,20,3,0,2.62
21,4,1,Discount,31,21,2,0,1.22
22,4,1,Discount,31,22,2,0,1.63
23,4,1,Discount,31,23,0,0,1.76
24,4,1,Discount,31,24,1,0,1.47
25,4,1,Discount,31,25,4,0,1.1
26,4,1,Discount,31,26,0,0,2.05
27,4,1,Discount,31,27,1,0,2.71
28,4,1,Discount,31,28,4,0,1.08
29,4,1,Discount,31,29,5,2,10.1
30,4,1,Discount,31,30,0,0,1.46
31,4,1,Discount,31,31,2,0,2.69
32,4,1,Discount,31,32,2,0,1.52
33,4,1,Discount,31,33,0,0,1.12
34,4,1,Discount,31,34,0,0,1.56
35,4,1,Discount,31,35,0,0,2.02
36,4,1,Discount,31,36,5,0,1.81
37,4,1,Discount,31,37,4,0,1.02
38,4,1,Discount,31,38,7,0,2.7
39,4,1,Discount,31,39,0,0,1.67
40,4,1,Discount,31,40,5,0,2.09
41,4,1,Discount,31,41,3,0,2.06
42,4,1,Discount,31,42,1,0,1.6800000000000002
43,4,1,Discount,31,43,6,0,1.8900000000000001
44,4,1,Discount,31,44,0,0,2.16
45,4,1,Discount,31,45,2,0,0.76
46,4,1,Discount,31,46,1,0,2.26
47,4,1,Discount,31,47,1,0,2.3
48,4,1,Discount,31,48,4,0,2.2800000000000002
49,4,1,Discount,31,49,6,0,2.96
50,4,1,Discount,31,50,3,0,1.8599999999999999
51,4,1,Discount,31,51,3,0,1.81
52,4,1,Discount,31,52,4,2,10.01
53,4,1,Discount,31,53,1,0,2.13
54,4,1,Discount,31,54,6,0,2.41
55,4,1,Discount,31,55,3,0,1.94
56,4,1,Discount,31,56,2,0,2.0
57,4,1,Discount,31,57,2,0,2.9
58,4,1,Discount,31,58,1,0,3.08
59,4,1,Discount,31,59,4,0,2.34
60,4,1,Discount,31,60,2,0,2.3600000000000003
61,4,1,Discount,31,61,0,0,2.34
62,4,1,Discount,31,62,7,0,2.0700000000000003
63,4,1,Discount,31,63,5,0,1.97
64,4,1,Discount,31,64,2,0,2.1
0,4,1,Discount,32,0,7,0,2.9
1,4,1,Discount,32,1,1,0,1.8199999999999998
2,4,1,Discount,32,2,4,0,2.25
3,4,1,Discount,32,3,3,0,2.1799999999999997
4,4,1,Discount,32,4,0,0,2.19
5,4,1,Discount,32,5,2,0,2.23
6,4,1,Discount,32,6,0,0,0.96
7,4,1,Discount,32,7,5,2,10.25
8,4,1,Discount,32,8,1,0,1.71
9,4,1,Discount,32,9,3,0,2.25
10,4,1,Discount,32,10,0,0,2.24
11,4,1,Discount,32,11,6,0,1.7
12,4,1,Discount,32,12,6,0,1.8
13,4,1,Discount,32,13,4,0,1.6
14,4,1,Discount,32,14,2,0,0.95
15,4,1,Discount,32,15,7,0,2.3
16,4,1,Discount,32,16,0,0,1.33
17,4,1,Discount,32,17,5,2,9.28
18,4,1,Discount,32,18,1,0,1.77
19,4,1,Discount,32,19,0,0,2.55
20,4,1,Discount,32,20,3,0,1.99
21,4,1,Discount,32,21,4,0,2.49
22,4,1,Discount,32,22,6,0,2.85
23,4,1,Discount,32,23,2,0,2.0700000000000003
24,4,1,Discount,32,24,3,0,2.01
25,4,1,Discount,32,25,4,0,1.87
26,4,1,Discount,32,26,2,0,2.38
27,4,1,Discount,32,27,2,0,1.5
28,4,1,Discount,32,28,5,0,1.54
29,4,1,Discount,32,29,7,0,2.23
30,4,1,Discount,32,30,1,0,2.12
31,4,1,Discount,32,31,1,0,1.75
32,4,1,Discount,32,32,0,0,1.77
33,4,1,Discount,32,33,3,0,2.52
34,4,1,Discount,32,34,2,0,2.15
35,4,1,Discount,32,35,1,0,1.76
36,4,1,Discount,32,36,6,0,1.55
37,4,1,Discount,32,37,1,0,1.98
38,4,1,Discount,32,38,1,2,9.41
39,4,1,Discount,32,39,5,0,1.99
40,4,1,Discount,32,40,4,0,1.63
41,4,1,Discount,32,41,0,0,2.29
42,4,1,Discount,32,42,0,0,2.49
43,4,1,Discount,32,43,0,0,1.81
44,4,1,Discount,32,44,3,0,2.0300000000000002
45,4,1,Discount,32,45,7,0,2.9299999999999997
46,4,1,Discount,32,46,2,0,1.87
47,4,1,Discount,32,47,5,0,1.45
48,4,1,Discount,32,48,1,0,1.41
49,4,1,Discount,32,49,4,0,1.8
50,4,1,Discount,32,50,7,0,2.04
51,4,1,Discount,32,51,2,2,10.81
52,4,1,Discount,32,52,6,0,2.05
53,4,1,Discount,32,53,5,0,1.24
54,4,1,Discount,32,54,2,0,2.6
55,4,1,Discount,32,55,0,0,2.16
56,4,1,Discount,32,56,4,0,1.01
57,4,1,Discount,32,57,3,0,1.5899999999999999
58,4,1,Discount,32,58,1,0,2.29
59,4,1,Discount,32,59,2,0,2.77
60,4,1,Discount,32,60,0,0,1.67
61,4,1,Discount,32,61,0,0,2.41
62,4,1,Discount,32,62,4,0,2.44
63,4,1,Discount,32,63,3,0,1.41
64,4,1,Discount,32,64,6,0,2.5700000000000003
0,4,1,Discount,33,0,7,0,2.63
1,4,1,Discount,33,1,7,0,2.44
2,4,1,Discount,33,2,4,0,2.8
3,4,1,Discount,33,3,1,0,2.08
4,4,1,Discount,33,4,6,0,2.25
5,4,1,Discount,33,5,0,0,1.97
6,4,1,Discount,33,6,3,0,1.75
7,4,1,Discount,33,7,3,0,1.95
8,4,1,Discount,33,8,0,0,2.1799999999999997
9,4,1,Discount,33,9,3,0,2.0300000000000002
10,4,1,Discount,33,10,0,0,1.45
11,4,1,Discount,33,11,0,0,1.71
12,4,1,Discount,33,12,2,0,2.41
13,4,1,Discount,33,13,5,0,1.02
14,4,1,Discount,33,14,5,0,1.92
15,4,1,Discount,33,15,2,0,1.9300000000000002
16,4,1,Discount,33,16,2,0,2.7
17,4,1,Discount,33,17,1,0,2.05
18,4,1,Discount,33,18,6,0,1.38
19,4,1,Discount,33,19,4,0,1.92
20,4,1,Discount,33,20,5,0,1.92
21,4,1,Discount,33,21,7,0,1.45
22,4,1,Discount,33,22,2,0,2.16
23,4,1,Discount,33,23,1,0,1.3
24,4,1,Discount,33,24,2,0,2.09
25,4,1,Discount,33,25,6,0,1.8900000000000001
26,4,1,Discount,33,26,1,0,1.47
27,4,1,Discount,33,27,0,0,1.8
28,4,1,Discount,33,28,3,0,1.5699999999999998
29,4,1,Discount,33,29,4,0,1.07
30,4,1,Discount,33,30,4,0,1.92
31,4,1,Discount,33,31,1,0,1.62
32,4,1,Discount,33,32,0,0,1.87
33,4,1,Discount,33,33,6,0,1.8599999999999999
34,4,1,Discount,33,34,3,0,1.75
35,4,1,Discount,33,35,3,0,1.22
36,4,1,Discount,33,36,2,0,2.37
37,4,1,Discount,33,37,0,0,1.85
38,4,1,Discount,33,38,3,0,0.76
39,4,1,Discount,33,39,1,0,1.92
40,4,1,Discount,33,40,2,0,1.85
41,4,1,Discount,33,41,1,0,1.5
42,4,1,Discount,33,42,5,0,2.2800000000000002
43,4,1,Discount,33,43,3,0,2.92
44,4,1,Discount,33,44,1,0,2.1399999999999997
45,4,1,Discount,33,45,7,0,2.7
46,4,1,Discount,33,46,0,0,1.62
47,4,1,Discount,33,47,6,0,2.27
48,4,1,Discount,33,48,4,0,2.58
49,4,1,Discount,33,49,7,0,2.26
50,4,1,Discount,33,50,2,0,2.49
51,4,1,Discount,33,51,5,0,0.47
52,4,1,Discount,33,52,2,0,2.41
53,4,1,Discount,33,53,6,2,10.77
54,4,1,Discount,33,54,2,0,1.99
55,4,1,Discount,33,55,0,0,1.75
56,4,1,Discount,33,56,5,0,1.9100000000000001
57,4,1,Discount,33,57,0,0,2.08
58,4,1,Discount,33,58,4,0,1.99
59,4,1,Discount,33,59,0,0,1.02
60,4,1,Discount,33,60,4,0,2.1100000000000003
61,4,1,Discount,33,61,0,0,1.99
62,4,1,Discount,33,62,1,0,2.1
63,4,1,Discount,33,63,4,0,1.52
64,4,1,Discount,33,64,1,2,10.17
0,4,1,Discount,34,0,7,0,1.63
1,4,1,Discount,34,1,0,0,1.45
2,4,1,Discount,34,2,2,0,1.95
3,4,1,Discount,34,3,4,0,3.12
4,4,1,Discount,34,4,4,0,2.42
5,4,1,Discount,34,5,1,0,2.56
6,4,1,Discount,34,6,4,0,2.4299999999999997
7,4,1,Discount,34,7,3,0,1.88
8,4,1,Discount,34,8,4,0,1.9100000000000001
9,4,1,Discount,34,9,5,0,1.49
10,4,1,Discount,34,10,1,0,2.27
11,4,1,Discount,34,11,1,0,1.92
12,4,1,Discount,34,12,0,0,2.55
13,4,1,Discount,34,13,6,0,2.45
14,4,1,Discount,34,14,6,0,2.73
15,4,1,Discount,34,15,5,0,1.48
16,4,1,Discount,34,16,7,0,1.3900000000000001
17,4,1,Discount,34,17,2,0,2.04
18,4,1,Discount,34,18,0,0,2.15
19,4,1,Discount,34,19,3,0,1.92
20,4,1,Discount,34,20,6,0,2.15
21,4,1,Discount,34,21,5,0,2.16
22,4,1,Discount,34,22,0,0,2.42
23,4,1,Discount,34,23,3,0,1.6400000000000001
24,4,1,Discount,34,24,1,0,2.24
25,4,1,Discount,34,25,0,0,2.2199999999999998
26,4,1,Discount,34,26,7,0,1.78
27,4,1,Discount,34,27,1,0,2.4299999999999997
28,4,1,Discount,34,28,2,0,2.21
29,4,1,Discount,34,29,0,0,1.03
30,4,1,Discount,34,30,2,0,2.24
31,4,1,Discount,34,31,2,0,1.8900000000000001
32,4,1,Discount,34,32,3,0,1.95
33,4,1,Discount,34,33,1,0,2.05
34,4,1,Discount,34,34,4,0,2.1799999999999997
35,4,1,Discount,34,35,1,0,2.09
36,4,1,Discount,34,36,5,0,2.1399999999999997
37,4,1,Discount,34,37,4,0,1.13
38,4,1,Discount,34,38,2,0,1.85
39,4,1,Discount,34,39,3,0,2.71
40,4,1,Discount,34,40,5,0,0.8200000000000001
41,4,1,Discount,34,41,1,0,2.76
42,4,1,Discount,34,42,0,0,1.87
43,4,1,Discount,34,43,7,0,2.23
44,4,1,Discount,34,44,6,0,3.02
45,4,1,Discount,34,45,2,0,1.6400000000000001
46,4,1,Discount,34,46,1,0,2.67
47,4,1,Discount,34,47,6,0,1.78
48,4,1,Discount,34,48,2,0,2.46
49,4,1,Discount,34,49,2,0,2.83
50,4,1,Discount,34,50,7,0,1.6400000000000001
51,4,1,Discount,34,51,0,0,2.69
52,4,1,Discount,34,52,2,0,1.33
53,4,1,Discount,34,53,3,0,1.5899999999999999
54,4,1,Discount,34,54,3,0,1.42
55,4,1,Discount,34,55,4,0,2.01
56,4,1,Discount,34,56,1,0,2.16
57,4,1,Discount,34,57,0,0,2.1
58,4,1,Discount,34,58,0,0,2.95
59,4,1,Discount,34,59,6,0,1.63
60,4,1,Discount,34,60,4,0,2.06
61,4,1,Discount,34,61,0,0,1.8599999999999999
62,4,1,Discount,34,62,0,0,1.6400000000000001
63,4,1,Discount,34,63,5,0,1.6800000000000002
64,4,1,Discount,34,64,3,0,2.3600000000000003
0,4,1,Discount,35,0,7,0,1.23
1,4,1,Discount,35,1,3,0,2.23
2,4,1,Discount,35,2,6,0,1.35
3,4,1,Discount,35,3,1,0,1.8199999999999998
4,4,1,Discount,35,4,0,0,1.38
5,4,1,Discount,35,5,0,0,2.5
6,4,1,Discount,35,6,4,0,2.75
7,4,1,Discount,35,7,2,0,1.62
8,4,1,Discount,35,8,2,0,2.0300000000000002
9,4,1,Discount,35,9,0,0,2.24
10,4,1,Discount,35,10,2,0,1.4
11,4,1,Discount,35,11,4,0,0.75
12,4,1,Discount,35,12,1,0,1.49
13,4,1,Discount,35,13,4,0,2.13
14,4,1,Discount,35,14,2,0,1.26
15,4,1,Discount,35,15,1,0,2.6799999999999997
16,4,1,Discount,35,16,7,0,1.8900000000000001
17,4,1,Discount,35,17,5,0,2.0300000000000002
18,4,1,Discount,35,18,3,0,1.7
19,4,1,Discount,35,19,1,0,2.01
20,4,1,Discount,35,20,6,0,1.8
21,4,1,Discount,35,21,3,0,1.07
22,4,1,Discount,35,22,3,0,2.4299999999999997
23,4,1,Discount,35,23,0,0,1.92
24,4,1,Discount,35,24,6,0,2.1799999999999997
25,4,1,Discount,35,25,1,0,2.24
26,4,1,Discount,35,26,5,0,2.37
27,4,1,Discount,35,27,7,0,1.15
28,4,1,Discount,35,28,2,0,1.6400000000000001
29,4,1,Discount,35,29,4,0,1.69
30,4,1,Discount,35,30,5,0,2.2199999999999998
31,4,1,Discount,35,31,0,0,2.0300000000000002
32,4,1,Discount,35,32,0,0,1.27
33,4,1,Discount,35,33,1,0,1.69
34,4,1,Discount,35,34,1,0,2.2199999999999998
35,4,1,Discount,35,35,2,0,1.58
36,4,1,Discount,35,36,7,0,2.49
37,4,1,Discount,35,37,6,0,2.31
38,4,1,Discount,35,38,7,0,1.3
39,4,1,Discount,35,39,1,0,1.8399999999999999
40,4,1,Discount,35,40,0,0,2.15
41,4,1,Discount,35,41,0,0,1.3599999999999999
42,4,1,Discount,35,42,3,0,2.19
43,4,1,Discount,35,43,0,0,1.73
44,4,1,Discount,35,44,6,0,0.74
45,4,1,Discount,35,45,4,0,1.55
46,4,1,Discount,35,46,0,0,2.7199999999999998
47,4,1,Discount,35,47,5,0,2.3
48,4,1,Discount,35,48,4,0,1.87
49,4,1,Discount,35,49,3,0,1.85
50,4,1,Discount,35,50,1,0,1.8
51,4,1,Discount,35,51,2,0,2.7
52,4,1,Discount,35,52,3,0,1.77
53,4,1,Discount,35,53,0,0,1.9100000000000001
54,4,1,Discount,35,54,4,0,2.05
55,4,1,Discount,35,55,4,0,1.5699999999999998
56,4,1,Discount,35,56,5,0,1.79
57,4,1,Discount,35,57,1,0,2.04
58,4,1,Discount,35,58,2,0,1.5
59,4,1,Discount,35,59,2,0,2.52
60,4,1,Discount,35,60,3,0,2.12
61,4,1,Discount,35,61,2,0,1.8599999999999999
62,4,1,Discount,35,62,6,0,2.35
63,4,1,Discount,35,63,0,0,2.09
64,4,1,Discount,35,64,5,0,2.75
0,4,1,Discount,36,0,7,0,2.42
1,4,1,Discount,36,1,1,0,1.38
2,4,1,Discount,36,2,3,0,2.5
3,4,1,Discount,36,3,3,0,1.76
4,4,1,Discount,36,4,4,0,2.81
5,4,1,Discount,36,5,3,0,2.37
6,4,1,Discount,36,6,0,0,1.8
7,4,1,Discount,36,7,5,0,1.9100000000000001
8,4,1,Discount,36,8,1,0,2.84
9,4,1,Discount,36,9,5,0,2.15
10,4,1,Discount,36,10,2,0,1.81
11,4,1,Discount,36,11,2,0,1.81
12,4,1,Discount,36,12,7,0,2.8899999999999997
13,4,1,Discount,36,13,6,0,2.0
14,4,1,Discount,36,14,2,2,9.73
15,4,1,Discount,36,15,6,0,1.7
16,4,1,Discount,36,16,6,0,1.51
17,4,1,Discount,36,17,4,0,2.31
18,4,1,Discount,36,18,4,0,1.15
19,4,1,Discount,36,19,0,0,1.78
20,4,1,Discount,36,20,1,0,2.6799999999999997
21,4,1,Discount,36,21,0,0,1.62
22,4,1,Discount,36,22,2,0,1.75
23,4,1,Discount,36,23,1,0,2.2800000000000002
24,4,1,Discount,36,24,0,0,1.87
25,4,1,Discount,36,25,7,0,2.01
26,4,1,Discount,36,26,4,0,1.98
27,4,1,Discount,36,27,5,0,2.1399999999999997
28,4,1,Discount,36,28,3,0,2.34
29,4,1,Discount,36,29,2,0,2.77
30,4,1,Discount,36,30,0,0,1.18
31,4,1,Discount,36,31,1,0,2.04
32,4,1,Discount,36,32,0,0,2.31
33,4,1,Discount,36,33,3,0,2.5700000000000003
34,4,1,Discount,36,34,6,0,2.56
35,4,1,Discount,36,35,5,2,9.25
36,4,1,Discount,36,36,1,0,1.51
37,4,1,Discount,36,37,7,0,2.45
38,4,1,Discount,36,38,4,0,1.8199999999999998
39,4,1,Discount,36,39,3,0,1.75
40,4,1,Discount,36,40,2,0,2.0700000000000003
41,4,1,Discount,36,41,0,0,1.73
42,4,1,Discount,36,42,2,0,2.4699999999999998
43,4,1,Discount,36,43,5,0,1.79
44,4,1,Discount,36,44,1,2,10.77
45,4,1,Discount,36,45,3,0,1.28
46,4,1,Discount,36,46,1,0,2.41
47,4,1,Discount,36,47,0,0,2.41
48,4,1,Discount,36,48,4,0,2.01
49,4,1,Discount,36,49,7,0,2.01
50,4,1,Discount,36,50,1,0,1.6400000000000001
51,4,1,Discount,36,51,3,0,1.13
52,4,1,Discount,36,52,0,0,1.75
53,4,1,Discount,36,53,0,0,2.88
54,4,1,Discount,36,54,6,0,1.24
55,4,1,Discount,36,55,4,0,1.38
56,4,1,Discount,36,56,2,0,2.9
57,4,1,Discount,36,57,0,0,2.0
58,4,1,Discount,36,58,0,0,3.43
59,4,1,Discount,36,59,1,0,2.45
60,4,1,Discount,36,60,2,0,1.56
61,4,1,Discount,36,61,6,0,2.27
62,4,1,Discount,36,62,4,0,2.38
63,4,1,Discount,36,63,5,0,1.42
64,4,1,Discount,36,64,2,0,2.12
0,4,1,Discount,37,0,7,0,1.69
1,4,1,Discount,37,1,5,0,2.27
2,4,1,Discount,37,2,0,0,1.5
3,4,1,Discount,37,3,5,0,1.55
4,4,1,Discount,37,4,0,0,1.8599999999999999
5,4,1,Discount,37,5,0,0,2.1100000000000003
6,4,1,Discount,37,6,2,0,1.79
7,4,1,Discount,37,7,1,0,2.4699999999999998
8,4,1,Discount,37,8,3,0,2.29
9,4,1,Discount,37,9,6,0,2.2800000000000002
10,4,1,Discount,37,10,5,0,2.26
11,4,1,Discount,37,11,6,0,1.52
12,4,1,Discount,37,12,2,2,9.79
13,4,1,Discount,37,13,0,0,2.65
14,4,1,Discount,37,14,6,0,1.54
15,4,1,Discount,37,15,7,0,1.54
16,4,1,Discount,37,16,4,0,1.44
17,4,1,Discount,37,17,2,0,1.69
18,4,1,Discount,37,18,7,0,2.48
19,4,1,Discount,37,19,0,0,2.73
20,4,1,Discount,37,20,1,0,1.31
21,4,1,Discount,37,21,1,0,2.38
22,4,1,Discount,37,22,1,0,1.98
23,4,1,Discount,37,23,4,2,9.84
24,4,1,Discount,37,24,2,0,2.71
25,4,1,Discount,37,25,3,0,3.22
26,4,1,Discount,37,26,1,0,2.5700000000000003
27,4,1,Discount,37,27,3,0,1.49
28,4,1,Discount,37,28,3,0,1.8900000000000001
29,4,1,Discount,37,29,4,0,1.63
30,4,1,Discount,37,30,2,0,2.38
31,4,1,Discount,37,31,0,0,1.87
32,4,1,Discount,37,32,4,0,2.1
33,4,1,Discount,37,33,6,0,2.09
34,4,1,Discount,37,34,0,0,1.75
35,4,1,Discount,37,35,1,0,1.19
36,4,1,Discount,37,36,3,0,1.8199999999999998
37,4,1,Discount,37,37,1,0,2.46
38,4,1,Discount,37,38,2,0,1.01
39,4,1,Discount,37,39,2,0,1.8199999999999998
40,4,1,Discount,37,40,4,0,2.1799999999999997
41,4,1,Discount,37,41,2,0,1.5899999999999999
42,4,1,Discount,37,42,0,0,1.67
43,4,1,Discount,37,43,4,0,1.94
44,4,1,Discount,37,44,1,0,2.5700000000000003
45,4,1,Discount,37,45,1,0,2.01
46,4,1,Discount,37,46,7,0,2.4299999999999997
47,4,1,Discount,37,47,6,0,1.95
48,4,1,Discount,37,48,5,0,1.63
49,4,1,Discount,37,49,5,0,1.8
50,4,1,Discount,37,50,4,0,1.94
51,4,1,Discount,37,51,0,0,1.24
52,4,1,Discount,37,52,6,0,1.12
53,4,1,Discount,37,53,1,0,2.13
54,4,1,Discount,37,54,2,0,1.8199999999999998
55,4,1,Discount,37,55,3,0,2.15
56,4,1,Discount,37,56,3,0,1.72
57,4,1,Discount,37,57,0,0,1.1
58,4,1,Discount,37,58,0,0,1.78
59,4,1,Discount,37,59,0,0,2.15
60,4,1,Discount,37,60,3,2,9.51
61,4,1,Discount,37,61,4,0,2.02
62,4,1,Discount,37,62,2,0,1.51
63,4,1,Discount,37,63,7,0,2.83
64,4,1,Discount,37,64,5,0,2.05
0,4,1,Discount,38,0,7,0,2.67
1,4,1,Discount,38,1,1,0,1.96
2,4,1,Discount,38,2,5,0,2.3
3,4,1,Discount,38,3,1,0,1.9300000000000002
4,4,1,Discount,38,4,5,0,2.15
5,4,1,Discount,38,5,6,0,1.9
6,4,1,Discount,38,6,2,0,1.87
7,4,1,Discount,38,7,1,0,1.4
8,4,1,Discount,38,8,1,0,1.75
9,4,1,Discount,38,9,4,0,2.87
10,4,1,Discount,38,10,6,0,1.92
11,4,1,Discount,38,11,0,2,9.68
12,4,1,Discount,38,12,3,0,1.97
13,4,1,Discount,38,13,3,0,1.78
14,4,1,Discount,38,14,7,0,1.72
15,4,1,Discount,38,15,0,2,10.67
16,4,1,Discount,38,16,4,0,2.69
17,4,1,Discount,38,17,0,2,9.49
18,4,1,Discount,38,18,0,2,9.78
19,4,1,Discount,38,19,5,0,1.12
20,4,1,Discount,38,20,3,0,1.78
21,4,1,Discount,38,21,3,0,1.76
22,4,1,Discount,38,22,0,1,2.27
23,4,1,Discount,38,23,2,0,2.41
24,4,1,Discount,38,24,4,0,1.67
25,4,1,Discount,38,25,4,0,1.97
26,4,1,Discount,38,26,6,0,2.31
27,4,1,Discount,38,27,2,0,1.67
28,4,1,Discount,38,28,7,0,1.9
29,4,1,Discount,38,29,0,1,1.67
30,4,1,Discount,38,30,2,0,2.48
31,4,1,Discount,38,31,1,0,2.4
32,4,1,Discount,38,32,2,0,1.98
33,4,1,Discount,38,33,5,0,1.99
34,4,1,Discount,38,34,1,0,1.99
35,4,1,Discount,38,35,0,1,0.94
36,4,1,Discount,38,36,7,0,1.99
37,4,1,Discount,38,37,4,0,1.5899999999999999
38,4,1,Discount,38,38,5,0,2.24
39,4,1,Discount,38,39,6,0,1.87
40,4,1,Discount,38,40,6,0,1.74
41,4,1,Discount,38,41,3,0,2.01
42,4,1,Discount,38,42,0,1,2.6
43,4,1,Discount,38,43,3,0,2.33
44,4,1,Discount,38,44,0,1,1.65
45,4,1,Discount,38,45,1,0,1.79
46,4,1,Discount,38,46,1,0,1.43
47,4,1,Discount,38,47,0,1,1.05
48,4,1,Discount,38,48,2,0,1.32
49,4,1,Discount,38,49,4,0,1.92
50,4,1,Discount,38,50,3,0,1.72
51,4,1,Discount,38,51,2,0,1.76
52,4,1,Discount,38,52,2,0,2.17
53,4,1,Discount,38,53,4,0,2.42
54,4,1,Discount,38,54,5,0,1.08
55,4,1,Discount,38,55,7,0,1.6400000000000001
56,4,1,Discount,38,56,2,0,2.3899999999999997
57,4,1,Discount,38,57,4,0,2.52
58,4,1,Discount,38,58,1,0,1.55
59,4,1,Discount,38,59,6,0,1.81
60,4,1,Discount,38,60,3,0,1.33
61,4,1,Discount,38,61,0,1,2.96
62,4,1,Discount,38,62,0,1,1.8900000000000001
63,4,1,Discount,38,63,1,0,2.27
64,4,1,Discount,38,64,2,0,2.04
0,4,1,Discount,39,0,7,0,1.49
1,4,1,Discount,39,1,2,0,1.6
2,4,1,Discount,39,2,6,0,1.3
3,4,1,Discount,39,3,1,0,1.23
4,4,1,Discount,39,4,1,0,2.08
5,4,1,Discount,39,5,6,0,1.6099999999999999
6,4,1,Discount,39,6,0,0,1.55
7,4,1,Discount,39,7,2,0,2.0
8,4,1,Discount,39,8,3,0,1.77
9,4,1,Discount,39,9,3,0,1.15
10,4,1,Discount,39,10,0,0,2.01
11,4,1,Discount,39,11,3,0,1.9300000000000002
12,4,1,Discount,39,12,4,0,1.8
13,4,1,Discount,39,13,1,0,1.79
14,4,1,Discount,39,14,6,0,2.37
15,4,1,Discount,39,15,2,0,2.08
16,4,1,Discount,39,16,0,0,2.09
17,4,1,Discount,39,17,5,0,1.38
18,4,1,Discount,39,18,0,0,2.4699999999999998
19,4,1,Discount,39,19,0,0,1.22
20,4,1,Discount,39,20,1,0,2.1
21,4,1,Discount,39,21,1,0,2.17
22,4,1,Discount,39,22,0,0,1.1
23,4,1,Discount,39,23,2,0,1.77
24,4,1,Discount,39,24,7,0,2.15
25,4,1,Discount,39,25,4,0,2.3600000000000003
26,4,1,Discount,39,26,5,0,1.87
27,4,1,Discount,39,27,3,0,1.8599999999999999
28,4,1,Discount,39,28,5,0,1.3
29,4,1,Discount,39,29,4,0,1.34
30,4,1,Discount,39,30,2,0,1.55
31,4,1,Discount,39,31,4,0,2.08
32,4,1,Discount,39,32,7,0,1.46
33,4,1,Discount,39,33,6,0,1.98
