,n_locks,simulation,model,model_params,participant,trial,occurrence,symbol,action,time,DISCOUNT,HORIZON,BETA,occ,total occurrences
17,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,17,4,3,0,6.08,0.87,147.25,1.64,0,20.0
18,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,18,5,6,0,3.99,0.87,147.25,1.64,0,36.0
19,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,19,6,6,0,4.0600000000000005,0.87,147.25,1.64,0,36.0
20,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,20,7,6,0,5.74,0.87,147.25,1.64,0,36.0
21,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,21,6,5,2,10.19,0.87,147.25,1.64,0,32.0
22,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,22,3,4,0,4.08,0.87,147.25,1.64,0,24.0
23,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,23,4,4,2,12.1,0.87,147.25,1.64,0,24.0
24,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,24,3,2,0,4.93,0.87,147.25,1.64,0,16.0
25,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,25,4,2,0,5.5600000000000005,0.87,147.25,1.64,0,16.0
26,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,26,5,4,0,5.07,0.87,147.25,1.64,0,24.0
27,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,27,7,5,0,3.3,0.87,147.25,1.64,0,32.0
28,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,28,6,4,2,9.96,0.87,147.25,1.64,0,24.0
29,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,29,8,6,0,4.71,0.87,147.25,1.64,0,36.0
30,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,30,7,4,1,1.73,0.87,147.25,1.64,0,24.0
31,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,31,1,0,0,6.02,0.87,147.25,1.64,0,4.0
32,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,32,2,0,0,4.74,0.87,147.25,1.64,0,4.0
33,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,33,5,2,2,12.0,0.87,147.25,1.64,0,16.0
34,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,34,9,6,0,4.93,0.87,147.25,1.64,0,36.0
35,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,35,10,6,0,5.02,0.87,147.25,1.64,0,36.0
36,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,36,8,5,0,2.77,0.87,147.25,1.64,0,32.0
37,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,37,2,1,0,4.54,0.87,147.25,1.64,0,8.0
38,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,38,9,5,2,10.97,0.87,147.25,1.64,0,32.0
39,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,39,5,3,0,4.51,0.87,147.25,1.64,0,20.0
40,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,40,6,3,0,2.85,0.87,147.25,1.64,0,20.0
41,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,41,11,6,2,10.58,0.87,147.25,1.64,0,36.0
42,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,42,12,6,0,6.68,0.87,147.25,1.64,0,36.0
43,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,43,3,1,0,6.28,0.87,147.25,1.64,0,8.0
44,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,44,10,5,1,0.30000000000000004,0.87,147.25,1.64,0,32.0
45,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,45,8,4,1,0.7,0.87,147.25,1.64,0,24.0
46,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,46,7,3,0,5.46,0.87,147.25,1.64,0,20.0
47,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,47,9,4,1,3.28,0.87,147.25,1.64,0,24.0
48,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,48,13,6,2,11.97,0.87,147.25,1.64,0,36.0
49,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,49,8,3,2,10.51,0.87,147.25,1.64,0,20.0
50,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,50,6,2,0,6.15,0.87,147.25,1.64,0,16.0
51,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,51,14,6,0,4.6,0.87,147.25,1.64,0,36.0
52,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,52,9,3,0,5.95,0.87,147.25,1.64,0,20.0
53,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,53,11,5,1,-0.09000000000000008,0.87,147.25,1.64,0,32.0
54,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,54,10,4,1,1.5699999999999998,0.87,147.25,1.64,0,24.0
55,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,55,15,6,2,10.51,0.87,147.25,1.64,0,36.0
56,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,56,16,6,1,-0.45999999999999996,0.87,147.25,1.64,0,36.0
57,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,57,11,4,1,0.49,0.87,147.25,1.64,0,24.0
58,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,58,12,5,1,-0.49,0.87,147.25,1.64,0,32.0
59,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,59,13,5,1,-0.3700000000000001,0.87,147.25,1.64,0,32.0
60,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,60,17,6,1,-1.38,0.87,147.25,1.64,0,36.0
61,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,61,7,2,0,4.48,0.87,147.25,1.64,0,16.0
62,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,62,14,5,1,0.56,0.87,147.25,1.64,0,32.0
63,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,63,15,5,1,1.71,0.87,147.25,1.64,0,32.0
64,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,64,18,6,1,2.23,0.87,147.25,1.64,0,36.0
65,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,65,8,2,0,5.74,0.87,147.25,1.64,0,16.0
66,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,66,4,1,0,5.25,0.87,147.25,1.64,0,8.0
67,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,67,10,3,2,11.12,0.87,147.25,1.64,0,20.0
68,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,68,19,6,1,1.27,0.87,147.25,1.64,0,36.0
69,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,69,16,5,1,2.92,0.87,147.25,1.64,0,32.0
70,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,70,12,4,1,1.95,0.87,147.25,1.64,0,24.0
71,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,71,20,6,1,1.9,0.87,147.25,1.64,0,36.0
72,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,72,9,2,0,5.04,0.87,147.25,1.64,0,16.0
73,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,73,17,5,1,2.29,0.87,147.25,1.64,0,32.0
74,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,74,11,3,0,5.43,0.87,147.25,1.64,0,20.0
75,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,75,10,2,0,3.7800000000000002,0.87,147.25,1.64,0,16.0
76,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,76,12,3,0,6.04,0.87,147.25,1.64,0,20.0
77,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,77,13,3,0,6.09,0.87,147.25,1.64,0,20.0
78,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,78,5,1,0,4.68,0.87,147.25,1.64,0,8.0
79,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,79,11,2,0,5.55,0.87,147.25,1.64,0,16.0
80,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,80,13,4,1,2.16,0.87,147.25,1.64,0,24.0
81,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,81,21,6,1,1.9100000000000001,0.87,147.25,1.64,0,36.0
82,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,82,6,1,0,4.98,0.87,147.25,1.64,0,8.0
83,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,83,14,3,0,5.6899999999999995,0.87,147.25,1.64,0,20.0
84,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,84,3,0,0,5.66,0.87,147.25,1.64,0,4.0
85,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,85,22,6,1,0.94,0.87,147.25,1.64,0,36.0
86,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,86,18,5,1,-0.28,0.87,147.25,1.64,0,32.0
87,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,87,23,6,1,0.56,0.87,147.25,1.64,0,36.0
88,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,88,12,2,0,5.71,0.87,147.25,1.64,0,16.0
89,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,89,19,5,1,2.17,0.87,147.25,1.64,0,32.0
90,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,90,20,5,1,0.09999999999999998,0.87,147.25,1.64,0,32.0
91,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,91,24,6,1,-1.02,0.87,147.25,1.64,0,36.0
92,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,92,21,5,1,2.27,0.87,147.25,1.64,0,32.0
93,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,93,14,4,1,1.31,0.87,147.25,1.64,0,24.0
94,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,94,22,5,1,0.43000000000000005,0.87,147.25,1.64,0,32.0
95,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,95,23,5,1,1.94,0.87,147.25,1.64,0,32.0
96,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,96,15,3,0,3.15,0.87,147.25,1.64,0,20.0
97,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,97,16,3,0,4.12,0.87,147.25,1.64,0,20.0
98,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,98,7,1,0,4.01,0.87,147.25,1.64,0,8.0
99,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,99,15,4,1,2.23,0.87,147.25,1.64,0,24.0
100,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,100,13,2,0,4.01,0.87,147.25,1.64,0,16.0
101,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,101,24,5,1,2.1100000000000003,0.87,147.25,1.64,0,32.0
102,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,102,25,5,1,0.9299999999999999,0.87,147.25,1.64,0,32.0
103,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,103,17,3,0,4.82,0.87,147.25,1.64,0,20.0
104,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,104,25,6,1,0.18999999999999995,0.87,147.25,1.64,0,36.0
105,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,105,16,4,1,1.49,0.87,147.25,1.64,0,24.0
106,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,106,17,4,1,1.6600000000000001,0.87,147.25,1.64,0,24.0
107,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,107,26,6,1,1.46,0.87,147.25,1.64,0,36.0
108,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,108,4,0,0,4.12,0.87,147.25,1.64,0,4.0
109,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,109,18,4,1,0.91,0.87,147.25,1.64,0,24.0
110,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,110,14,2,0,3.41,0.87,147.25,1.64,0,16.0
111,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,111,8,1,0,4.99,0.87,147.25,1.64,0,8.0
112,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,112,19,4,1,1.48,0.87,147.25,1.64,0,24.0
113,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,113,27,6,1,3.62,0.87,147.25,1.64,0,36.0
114,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,114,28,6,1,0.6699999999999999,0.87,147.25,1.64,0,36.0
115,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,115,29,6,1,0.88,0.87,147.25,1.64,0,36.0
116,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,116,26,5,1,2.71,0.87,147.25,1.64,0,32.0
117,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,117,30,6,1,2.02,0.87,147.25,1.64,0,36.0
118,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,118,31,6,1,0.12,0.87,147.25,1.64,0,36.0
119,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,119,32,6,1,-0.6499999999999999,0.87,147.25,1.64,0,36.0
120,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,120,27,5,1,-0.020000000000000018,0.87,147.25,1.64,0,32.0
121,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,121,15,2,0,4.89,0.87,147.25,1.64,0,16.0
122,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,122,33,6,1,2.0,0.87,147.25,1.64,0,36.0
123,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,123,34,6,1,0.91,0.87,147.25,1.64,0,36.0
124,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,124,20,4,1,1.4,0.87,147.25,1.64,0,24.0
125,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,125,35,6,1,0.09999999999999998,0.87,147.25,1.64,0,36.0
126,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,126,28,5,1,1.47,0.87,147.25,1.64,0,32.0
127,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,127,21,4,1,-0.8,0.87,147.25,1.64,0,24.0
128,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,128,18,3,0,5.65,0.87,147.25,1.64,0,20.0
129,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,129,19,3,0,3.8899999999999997,0.87,147.25,1.64,0,20.0
130,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,130,16,2,0,5.23,0.87,147.25,1.64,0,16.0
131,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,131,29,5,1,1.12,0.87,147.25,1.64,0,32.0
132,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,132,22,4,1,0.17000000000000004,0.87,147.25,1.64,0,24.0
133,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,133,20,3,0,6.11,0.87,147.25,1.64,0,20.0
134,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,134,36,6,1,2.88,0.87,147.25,1.64,0,36.0
135,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,135,37,6,1,3.26,0.87,147.25,1.64,0,36.0
136,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,136,30,5,1,1.25,0.87,147.25,1.64,0,32.0
137,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,137,23,4,1,0.95,0.87,147.25,1.64,0,24.0
138,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,138,31,5,1,0.39,0.87,147.25,1.64,0,32.0
139,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,139,32,5,1,1.41,0.87,147.25,1.64,0,32.0
140,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 147.25, 'BETA': 1.64}",19,140,24,4,1,1.25,0.87,147.25,1.64,0,24.0
0,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,0,1,6,2,9.89,0.77,108.92,5.08,0,36.0
1,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,1,1,3,0,6.27,0.77,108.92,5.08,0,20.0
2,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,2,2,3,0,4.72,0.77,108.92,5.08,0,20.0
3,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,3,1,4,0,4.01,0.77,108.92,5.08,0,24.0
4,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,4,2,4,0,4.6,0.77,108.92,5.08,0,24.0
5,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,5,3,3,0,4.82,0.77,108.92,5.08,0,20.0
6,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,6,1,5,0,5.73,0.77,108.92,5.08,0,32.0
7,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,7,2,5,0,5.39,0.77,108.92,5.08,0,32.0
8,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,8,3,5,0,4.98,0.77,108.92,5.08,0,32.0
9,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,9,4,5,0,5.88,0.77,108.92,5.08,0,32.0
10,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,10,1,2,0,6.25,0.77,108.92,5.08,0,16.0
11,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,11,3,4,0,4.85,0.77,108.92,5.08,0,24.0
12,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,12,2,6,2,9.370000000000001,0.77,108.92,5.08,0,36.0
13,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,13,4,4,0,3.87,0.77,108.92,5.08,0,24.0
14,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,14,2,2,0,3.81,0.77,108.92,5.08,0,16.0
15,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,15,3,6,2,12.06,0.77,108.92,5.08,0,36.0
16,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,16,5,5,2,10.81,0.77,108.92,5.08,0,32.0
17,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,17,4,3,0,4.69,0.77,108.92,5.08,0,20.0
18,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,18,4,6,2,10.14,0.77,108.92,5.08,0,36.0
19,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,19,6,5,0,4.6,0.77,108.92,5.08,0,32.0
20,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,20,5,4,0,6.04,0.77,108.92,5.08,0,24.0
21,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,21,5,6,1,-0.43999999999999995,0.77,108.92,5.08,0,36.0
22,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,22,1,1,0,4.92,0.77,108.92,5.08,0,8.0
23,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,23,7,5,0,6.13,0.77,108.92,5.08,0,32.0
24,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,24,6,6,1,1.4,0.77,108.92,5.08,0,36.0
25,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,25,6,4,0,6.21,0.77,108.92,5.08,0,24.0
26,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,26,7,6,1,1.7,0.77,108.92,5.08,0,36.0
27,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,27,3,2,0,4.8,0.77,108.92,5.08,0,16.0
28,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,28,4,2,0,5.71,0.77,108.92,5.08,0,16.0
29,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,29,5,3,0,4.56,0.77,108.92,5.08,0,20.0
30,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,30,8,6,1,1.05,0.77,108.92,5.08,0,36.0
31,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,31,6,3,0,3.5300000000000002,0.77,108.92,5.08,0,20.0
32,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,32,7,4,0,6.37,0.77,108.92,5.08,0,24.0
33,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,33,5,2,2,11.8,0.77,108.92,5.08,0,16.0
34,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,34,8,4,0,5.3,0.77,108.92,5.08,0,24.0
35,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,35,9,6,1,0.44999999999999996,0.77,108.92,5.08,0,36.0
36,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,36,8,5,0,5.47,0.77,108.92,5.08,0,32.0
37,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,37,9,5,0,4.43,0.77,108.92,5.08,0,32.0
38,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,38,10,6,1,1.07,0.77,108.92,5.08,0,36.0
39,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,39,1,0,0,4.4399999999999995,0.77,108.92,5.08,0,4.0
40,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,40,2,0,0,4.27,0.77,108.92,5.08,0,4.0
41,4,1,Discount,"{'DISCOUNT': 0.77, 'HORIZON': 108.92, 'BETA': 5.08}",20,41,10,5,2,11.63,0.77,108.92,5.08,0,32.0
